agent_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,departure_time,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,number_of_nodes
6438,1,2,1,2,491.54,1,1,1,30.00,2,5,12,
6439,1,2,1,2,491.55,1,1,1,10.00,1,5,12,
6440,1,2,1,2,491.56,1,1,1,20.00,1,15,12,
6441,1,2,1,2,491.57,1,1,1,30.00,1,5,12,
6442,1,2,1,2,491.59,1,1,1,30.00,1,0,12,
6443,1,2,1,2,491.60,1,1,1,5.00,1,10,12,
6444,1,2,1,2,491.61,1,1,1,10.00,1,15,12,
6445,1,2,1,2,491.62,1,1,1,10.00,2,10,12,
6446,1,2,1,2,491.63,1,1,1,15.00,1,15,12,
6447,1,2,1,2,491.65,3,3,1,40.00,4,15,12,
6448,1,2,1,2,491.65,2,2,1,10.00,2,10,12,
6449,1,2,1,2,491.65,1,1,1,20.00,1,5,12,
6450,1,2,1,2,491.66,1,1,1,5.00,2,5,12,
6451,1,2,1,2,491.67,1,1,1,30.00,2,5,12,
6452,1,2,1,2,491.68,1,1,1,30.00,1,10,12,
6453,1,2,1,2,491.70,1,1,1,10.00,1,15,12,
6454,1,2,1,2,491.71,1,1,1,20.00,2,15,12,
6455,1,2,1,2,491.72,1,1,1,10.00,1,5,12,
6456,1,2,1,2,491.73,1,1,1,1.00,1,10,12,
6457,1,2,1,2,491.75,1,1,1,15.00,1,10,12,
6458,1,2,1,2,491.76,1,1,1,5.00,2,15,12,
6459,1,2,1,2,491.77,1,1,1,5.00,1,10,12,
6460,1,2,1,2,491.78,1,1,1,5.00,1,15,12,
6461,1,2,1,2,491.80,1,1,1,30.00,1,15,12,
6462,1,2,1,2,491.81,1,1,1,20.00,1,10,12,
6463,1,2,1,2,491.82,1,1,1,30.00,1,15,12,
6464,1,2,1,2,491.83,1,1,1,15.00,1,15,12,
6465,1,2,1,2,491.84,1,1,1,1.00,1,5,12,
6466,1,2,1,2,491.86,1,1,1,15.00,1,15,12,
6467,1,2,1,2,491.87,3,3,1,20.00,3,5,12,
6468,1,2,1,2,491.87,2,2,1,20.00,1,5,12,
6469,1,2,1,2,491.87,1,1,1,30.00,1,5,12,
6470,1,2,1,2,491.88,1,1,1,5.00,1,5,12,
6471,1,2,1,2,491.89,1,1,1,20.00,1,10,12,
6472,1,2,1,2,491.91,1,1,1,30.00,1,10,12,
6473,1,2,1,2,491.92,1,1,1,15.00,1,5,12,
6474,1,2,1,2,491.93,1,1,1,10.00,1,5,12,
6475,1,2,1,2,491.94,1,1,1,20.00,1,10,12,
6476,1,2,1,2,491.96,1,1,1,15.00,1,5,12,
6477,1,2,1,2,491.97,1,1,1,20.00,1,15,12,
6478,1,2,1,2,491.98,1,1,1,30.00,1,10,12,
6479,1,2,1,2,491.99,1,1,1,1.00,2,15,12,
6480,1,2,1,2,492.00,1,1,1,5.00,1,15,12,
6481,1,2,1,2,492.02,1,1,1,10.00,1,15,12,
6482,1,2,1,2,492.03,1,1,1,10.00,1,10,12,
6483,1,2,1,2,492.04,1,1,1,15.00,2,15,12,
6484,1,2,1,2,492.05,1,1,1,10.00,1,5,12,
6485,1,2,1,2,492.07,1,1,1,5.00,1,10,12,
6486,1,2,1,2,492.08,1,1,1,30.00,1,5,12,
6487,1,2,1,2,492.09,2,2,1,10.00,1,5,12,
6488,1,2,1,2,492.09,3,3,1,30.00,3,15,12,
6489,1,2,1,2,492.09,1,1,1,15.00,1,5,12,
6490,1,2,1,2,492.10,1,1,1,30.00,1,15,12,
6491,1,2,1,2,492.12,1,1,1,20.00,1,5,12,
6492,1,2,1,2,492.13,1,1,1,20.00,1,15,12,
6493,1,2,1,2,492.14,1,1,1,30.00,1,10,12,
6494,1,2,1,2,492.15,1,1,1,20.00,1,5,12,
6495,1,2,1,2,492.17,1,1,1,10.00,2,5,12,
6496,1,2,1,2,492.18,1,1,1,20.00,2,5,12,
6497,1,2,1,2,492.19,1,1,1,30.00,1,5,12,
6498,1,2,1,2,492.20,1,1,1,20.00,1,5,12,
6499,1,2,1,2,492.21,1,1,1,30.00,2,5,12,
6500,1,2,1,2,492.23,1,1,1,20.00,1,5,12,
6501,1,2,1,2,492.24,1,1,1,5.00,1,5,12,
6502,1,2,1,2,492.25,1,1,1,10.00,1,10,12,
6503,1,2,1,2,492.26,1,1,1,1.00,2,10,12,
6504,1,2,1,2,492.28,1,1,1,30.00,2,5,12,
6505,1,2,1,2,492.29,1,1,1,30.00,1,10,12,
6506,1,2,1,2,492.30,1,1,1,15.00,1,10,12,
6507,1,2,1,2,492.31,3,3,1,30.00,5,5,12,
6508,1,2,1,2,492.31,2,2,1,30.00,1,5,12,
6509,1,2,1,2,492.31,1,1,1,1.00,1,15,12,
6510,1,2,1,2,492.33,1,1,1,15.00,1,5,12,
6511,1,2,1,2,492.34,1,1,1,20.00,1,5,12,
6512,1,2,1,2,492.35,1,1,1,10.00,1,5,12,
6513,1,2,1,2,492.36,1,1,1,30.00,1,10,12,
6514,1,2,1,2,492.38,1,1,1,10.00,2,5,12,
6515,1,2,1,2,492.39,1,1,1,20.00,1,5,12,
6516,1,2,1,2,492.40,1,1,1,30.00,2,5,12,
6517,1,2,1,2,492.41,1,1,1,30.00,1,5,12,
6518,1,2,1,2,492.42,1,1,1,20.00,1,15,12,
6519,1,2,1,2,492.44,1,1,1,15.00,1,10,12,
6520,1,2,1,2,492.45,1,1,1,10.00,1,5,12,
6521,1,2,1,2,492.46,1,1,1,5.00,1,15,12,
6522,1,2,1,2,492.47,1,1,1,20.00,1,5,12,
6523,1,2,1,2,492.49,1,1,1,15.00,1,15,12,
6524,1,2,1,2,492.50,1,1,1,10.00,1,5,12,
6525,1,2,1,2,492.51,1,1,1,5.00,1,5,12,
6526,1,2,1,2,492.52,1,1,1,15.00,1,5,12,
6527,1,2,1,2,492.53,2,2,1,30.00,2,5,12,
6528,1,2,1,2,492.53,3,3,1,20.00,3,5,12,
6529,1,2,1,2,492.54,1,1,1,15.00,2,10,12,
6530,1,2,1,2,492.55,1,1,1,15.00,1,5,12,
6531,1,2,1,2,492.56,1,1,1,30.00,1,5,12,
6532,1,2,1,2,492.57,1,1,1,40.00,1,5,12,
6533,1,2,1,2,492.59,1,1,1,1.00,1,15,12,
6534,1,2,1,2,492.60,1,1,1,1.00,1,15,12,
6535,1,2,1,2,492.61,1,1,1,15.00,1,10,12,
6536,1,2,1,2,492.62,1,1,1,10.00,1,5,12,
6537,1,2,1,2,492.63,1,1,1,5.00,2,15,12,
6538,1,2,1,2,492.65,1,1,1,30.00,1,5,12,
6539,1,2,1,2,492.66,1,1,1,1.00,1,5,12,
6540,1,2,1,2,492.67,1,1,1,5.00,1,15,12,
6541,1,2,1,2,492.68,1,1,1,10.00,1,10,12,
6542,1,2,1,2,492.70,1,1,1,20.00,1,5,12,
6543,1,2,1,2,492.71,1,1,1,1.00,2,5,12,
6544,1,2,1,2,492.72,1,1,1,20.00,1,15,12,
6545,1,2,1,2,492.73,1,1,1,20.00,1,5,12,
6546,1,2,1,2,492.75,1,1,1,30.00,1,15,12,
6547,1,2,1,2,492.75,3,3,1,20.00,4,5,12,
6548,1,2,1,2,492.75,2,2,1,30.00,1,15,12,
6549,1,2,1,2,492.76,1,1,1,20.00,1,10,12,
6550,1,2,1,2,492.77,1,1,1,15.00,1,5,12,
6551,1,2,1,2,492.78,1,1,1,10.00,1,5,12,
6552,1,2,1,2,492.79,1,1,1,30.00,1,10,12,
6553,1,2,1,2,492.81,1,1,1,1.00,1,5,12,
6554,1,2,1,2,492.82,1,1,1,5.00,1,5,12,
6555,1,2,1,2,492.83,1,1,1,10.00,2,15,12,
6556,1,2,1,2,492.84,1,1,1,20.00,1,15,12,
6557,1,2,1,2,492.86,1,1,1,15.00,2,15,12,
6558,1,2,1,2,492.87,1,1,1,60.00,1,10,12,
6559,1,2,1,2,492.88,1,1,1,10.00,1,15,12,
6560,1,2,1,2,492.89,1,1,1,15.00,1,0,12,
6561,1,2,1,2,492.91,1,1,1,15.00,1,15,12,
6562,1,2,1,2,492.92,1,1,1,10.00,1,15,12,
6563,1,2,1,2,492.93,1,1,1,60.00,1,5,12,
6564,1,2,1,2,492.94,1,1,1,30.00,1,15,12,
6565,1,2,1,2,492.96,1,1,1,30.00,1,10,12,
6566,1,2,1,2,492.97,1,1,1,15.00,1,15,12,
6567,1,2,1,2,492.98,2,2,1,10.00,1,5,12,
6568,1,2,1,2,492.98,3,3,1,30.00,4,5,12,
6569,1,2,1,2,492.98,1,1,1,20.00,1,5,12,
6570,1,2,1,2,492.99,1,1,1,30.00,1,15,12,
6571,1,2,1,2,493.00,1,1,1,20.00,1,5,12,
6572,1,2,1,2,493.02,1,1,1,10.00,2,5,12,
6573,1,2,1,2,493.03,1,1,1,20.00,2,5,12,
6574,1,2,1,2,493.04,1,1,1,10.00,1,5,12,
6575,1,2,1,2,493.05,1,1,1,40.00,1,10,12,
6576,1,2,1,2,493.07,1,1,1,10.00,1,15,12,
6577,1,2,1,2,493.08,1,1,1,10.00,2,10,12,
6578,1,2,1,2,493.09,1,1,1,10.00,2,10,12,
6579,1,2,1,2,493.10,1,1,1,1.00,1,5,12,
6580,1,2,1,2,493.12,1,1,1,10.00,1,10,12,
6581,1,2,1,2,493.13,1,1,1,30.00,1,15,12,
6582,1,2,1,2,493.14,1,1,1,15.00,1,10,12,
6583,1,2,1,2,493.15,1,1,1,60.00,1,5,12,
6584,1,2,1,2,493.17,1,1,1,10.00,1,15,12,
6585,1,2,1,2,493.18,1,1,1,10.00,2,15,12,
6586,1,2,1,2,493.19,1,1,1,5.00,1,15,12,
6587,1,2,1,2,493.20,2,2,1,30.00,1,10,12,
6588,1,2,1,2,493.20,3,3,1,30.00,5,5,12,
6589,1,2,1,2,493.20,1,1,1,10.00,2,10,12,
6590,1,2,1,2,493.21,1,1,1,10.00,1,15,12,
6591,1,2,1,2,493.23,1,1,1,10.00,1,10,12,
6592,1,2,1,2,493.24,1,1,1,10.00,1,10,12,
6593,1,2,1,2,493.25,1,1,1,10.00,1,10,12,
6594,1,2,1,2,493.26,1,1,1,15.00,1,15,12,
6595,1,2,1,2,493.28,1,1,1,10.00,1,10,12,
6596,1,2,1,2,493.29,1,1,1,20.00,1,15,12,
6597,1,2,1,2,493.30,1,1,1,10.00,2,5,12,
6598,1,2,1,2,493.31,1,1,1,20.00,1,10,12,
6599,1,2,1,2,493.33,1,1,1,10.00,1,15,12,
6600,1,2,1,2,493.34,1,1,1,15.00,1,5,12,
6601,1,2,1,2,493.35,1,1,1,10.00,1,15,12,
6602,1,2,1,2,493.36,1,1,1,10.00,1,15,12,
6603,1,2,1,2,493.38,1,1,1,1.00,1,10,12,
6604,1,2,1,2,493.39,1,1,1,20.00,1,10,12,
6605,1,2,1,2,493.40,1,1,1,20.00,1,0,12,
6606,1,2,1,2,493.41,1,1,1,10.00,1,5,12,
6607,1,2,1,2,493.42,3,3,1,20.00,5,10,12,
6608,1,2,1,2,493.42,2,2,1,1.00,1,5,12,
6609,1,2,1,2,493.42,1,1,1,10.00,1,15,12,
6610,1,2,1,2,493.44,1,1,1,10.00,2,5,12,
6611,1,2,1,2,493.45,1,1,1,10.00,1,10,12,
6612,1,2,1,2,493.46,1,1,1,30.00,1,5,12,
6613,1,2,1,2,493.47,1,1,1,30.00,1,10,12,
6614,1,2,1,2,493.49,1,1,1,15.00,2,5,12,
6615,1,2,1,2,493.50,1,1,1,40.00,1,10,12,
6616,1,2,1,2,493.51,1,1,1,30.00,1,5,12,
6617,1,2,1,2,493.52,1,1,1,20.00,1,10,12,
6618,1,2,1,2,493.54,1,1,1,10.00,2,10,12,
6619,1,2,1,2,493.55,1,1,1,10.00,1,5,12,
6620,1,2,1,2,493.56,1,1,1,30.00,2,5,12,
6621,1,2,1,2,493.57,1,1,1,15.00,2,5,12,
6622,1,2,1,2,493.59,1,1,1,10.00,2,5,12,
6623,1,2,1,2,493.60,1,1,1,30.00,1,5,12,
6624,1,2,1,2,493.61,1,1,1,20.00,1,5,12,
6625,1,2,1,2,493.62,1,1,1,10.00,1,0,12,
6626,1,2,1,2,493.63,1,1,1,20.00,1,5,12,
6627,1,2,1,2,493.64,3,3,1,20.00,5,5,12,
6628,1,2,1,2,493.64,2,2,1,10.00,2,5,12,
6629,1,2,1,2,493.65,1,1,1,15.00,2,15,12,
6630,1,2,1,2,493.66,1,1,1,15.00,2,5,12,
6631,1,2,1,2,493.67,1,1,1,20.00,1,10,12,
6632,1,2,1,2,493.68,1,1,1,10.00,1,10,12,
6633,1,2,1,2,493.70,1,1,1,10.00,1,10,12,
6634,1,2,1,2,493.71,1,1,1,5.00,1,15,12,
6635,1,2,1,2,493.72,1,1,1,30.00,1,10,12,
6636,1,2,1,2,493.73,1,1,1,20.00,1,5,12,
6637,1,2,1,2,493.75,1,1,1,30.00,2,5,12,
6638,1,2,1,2,493.76,1,1,1,10.00,1,5,12,
6639,1,2,1,2,493.77,1,1,1,30.00,1,5,12,
6640,1,2,1,2,493.78,1,1,1,1.00,1,10,12,
6641,1,2,1,2,493.79,1,1,1,10.00,1,0,12,
6642,1,2,1,2,493.81,1,1,1,20.00,1,5,12,
6643,1,2,1,2,493.82,1,1,1,5.00,1,5,12,
6644,1,2,1,2,493.83,1,1,1,20.00,1,0,12,
6645,1,2,1,2,493.84,1,1,1,10.00,1,5,12,
6646,1,2,1,2,493.86,1,1,1,10.00,2,5,12,
6647,1,2,1,2,493.86,3,3,1,20.00,4,5,12,
6648,1,2,1,2,493.86,2,2,1,15.00,1,15,12,
6649,1,2,1,2,493.87,1,1,1,10.00,1,0,12,
6650,1,2,1,2,493.88,1,1,1,20.00,2,5,12,
6651,1,2,1,2,493.89,1,1,1,10.00,1,5,12,
6652,1,2,1,2,493.91,1,1,1,10.00,1,10,12,
6653,1,2,1,2,493.92,1,1,1,20.00,2,5,12,
6654,1,2,1,2,493.93,1,1,1,30.00,1,5,12,
6655,1,2,1,2,493.94,1,1,1,20.00,1,5,12,
6656,1,2,1,2,493.96,1,1,1,1.00,1,15,12,
6657,1,2,1,2,493.97,1,1,1,10.00,1,0,12,
6658,1,2,1,2,493.98,1,1,1,20.00,2,5,12,
6659,1,2,1,2,493.99,1,1,1,15.00,1,15,12,
6660,1,2,1,2,494.00,1,1,1,10.00,1,5,12,
6661,1,2,1,2,494.02,1,1,1,30.00,2,5,12,
6662,1,2,1,2,494.03,1,1,1,5.00,1,5,12,
6663,1,2,1,2,494.04,1,1,1,15.00,1,15,12,
6664,1,2,1,2,494.05,1,1,1,15.00,1,10,12,
6665,1,2,1,2,494.07,1,1,1,10.00,1,5,12,
6666,1,2,1,2,494.08,1,1,1,5.00,2,15,12,
6667,1,2,1,2,494.09,2,2,1,10.00,1,5,12,
6668,1,2,1,2,494.09,3,3,1,30.00,5,5,12,
6669,1,2,1,2,494.09,1,1,1,60.00,1,10,12,
6670,1,2,1,2,494.10,1,1,1,10.00,1,10,12,
6671,1,2,1,2,494.12,1,1,1,10.00,1,10,12,
6672,1,2,1,2,494.13,1,1,1,20.00,1,10,12,
6673,1,2,1,2,494.14,1,1,1,15.00,1,10,12,
6674,1,2,1,2,494.15,1,1,1,10.00,1,10,12,
6675,1,2,1,2,494.17,1,1,1,30.00,2,5,12,
6676,1,2,1,2,494.18,1,1,1,30.00,1,5,12,
6677,1,2,1,2,494.19,1,1,1,15.00,1,5,12,
6678,1,2,1,2,494.20,1,1,1,30.00,1,10,12,
6679,1,2,1,2,494.21,1,1,1,10.00,2,10,12,
6680,1,2,1,2,494.23,1,1,1,30.00,2,15,12,
6681,1,2,1,2,494.24,1,1,1,10.00,1,10,12,
6682,1,2,1,2,494.25,1,1,1,10.00,1,15,12,
6683,1,2,1,2,494.26,1,1,1,20.00,1,10,12,
6684,1,2,1,2,494.28,1,1,1,30.00,2,5,12,
6685,1,2,1,2,494.29,1,1,1,60.00,1,5,12,
6686,1,2,1,2,494.30,1,1,1,10.00,1,15,12,
6687,1,2,1,2,494.31,2,2,1,10.00,1,10,12,
6688,1,2,1,2,494.31,3,3,1,20.00,4,10,12,
6689,1,2,1,2,494.31,1,1,1,1.00,1,10,12,
6690,1,2,1,2,494.33,1,1,1,10.00,2,5,12,
6691,1,2,1,2,494.34,1,1,1,5.00,1,10,12,
6692,1,2,1,2,494.35,1,1,1,30.00,1,15,12,
6693,1,2,1,2,494.36,1,1,1,40.00,1,15,12,
6694,1,2,1,2,494.38,1,1,1,15.00,1,0,12,
6695,1,2,1,2,494.39,1,1,1,10.00,1,5,12,
6696,1,2,1,2,494.40,1,1,1,30.00,1,5,12,
6697,1,2,1,2,494.41,1,1,1,15.00,2,15,12,
6698,1,2,1,2,494.42,1,1,1,5.00,1,15,12,
6699,1,2,1,2,494.44,1,1,1,10.00,1,5,12,
6700,1,2,1,2,494.45,1,1,1,1.00,2,0,12,
6701,1,2,1,2,494.46,1,1,1,20.00,1,10,12,
6702,1,2,1,2,494.47,1,1,1,5.00,1,5,12,
6703,1,2,1,2,494.49,1,1,1,10.00,1,5,12,
6704,1,2,1,2,494.50,1,1,1,15.00,1,15,12,
6705,1,2,1,2,494.51,1,1,1,10.00,1,5,12,
6706,1,2,1,2,494.52,1,1,1,30.00,1,5,12,
6707,1,2,1,2,494.53,3,3,1,40.00,4,5,12,
6708,1,2,1,2,494.53,2,2,1,20.00,1,5,12,
6709,1,2,1,2,494.54,1,1,1,5.00,1,5,12,
6710,1,2,1,2,494.55,1,1,1,15.00,2,10,12,
6711,1,2,1,2,494.56,1,1,1,10.00,1,5,12,
6712,1,2,1,2,494.57,1,1,1,10.00,1,5,12,
6713,1,2,1,2,494.58,1,1,1,10.00,1,5,12,
6714,1,2,1,2,494.60,1,1,1,10.00,1,5,12,
6715,1,2,1,2,494.61,1,1,1,15.00,1,10,12,
6716,1,2,1,2,494.62,1,1,1,10.00,1,5,12,
6717,1,2,1,2,494.63,1,1,1,15.00,1,5,12,
6718,1,2,1,2,494.65,1,1,1,30.00,2,15,12,
6719,1,2,1,2,494.66,1,1,1,10.00,1,5,12,
6720,1,2,1,2,494.67,1,1,1,20.00,2,15,12,
6721,1,2,1,2,494.68,1,1,1,15.00,1,5,12,
6722,1,2,1,2,494.70,1,1,1,15.00,1,0,12,
6723,1,2,1,2,494.71,1,1,1,1.00,2,10,12,
6724,1,2,1,2,494.72,1,1,1,10.00,1,5,12,
6725,1,2,1,2,494.73,1,1,1,20.00,2,15,12,
6726,1,2,1,2,494.75,1,1,1,20.00,1,5,12,
6727,1,2,1,2,494.75,3,3,1,20.00,5,5,12,
6728,1,2,1,2,494.75,2,2,1,5.00,1,5,12,
6729,1,2,1,2,494.76,1,1,1,20.00,1,10,12,
6730,1,2,1,2,494.77,1,1,1,20.00,1,5,12,
6731,1,2,1,2,494.78,1,1,1,30.00,1,5,12,
6732,1,2,1,2,494.79,1,1,1,10.00,1,5,12,
6733,1,2,1,2,494.81,1,1,1,30.00,1,10,12,
6734,1,2,1,2,494.82,1,1,1,10.00,2,10,12,
6735,1,2,1,2,494.83,1,1,1,5.00,1,5,12,
6736,1,2,1,2,494.84,1,1,1,10.00,1,5,12,
6737,1,2,1,2,494.86,1,1,1,20.00,1,5,12,
6738,1,2,1,2,494.87,1,1,1,1.00,1,10,12,
6739,1,2,1,2,494.88,1,1,1,20.00,1,5,12,
6740,1,2,1,2,494.89,1,1,1,30.00,1,5,12,
6741,1,2,1,2,494.91,1,1,1,30.00,1,5,12,
6742,1,2,1,2,494.92,1,1,1,30.00,1,5,12,
6743,1,2,1,2,494.93,1,1,1,10.00,1,5,12,
6744,1,2,1,2,494.94,1,1,1,30.00,1,10,12,
6745,1,2,1,2,494.96,1,1,1,30.00,1,10,12,
6746,1,2,1,2,494.97,1,1,1,10.00,1,5,12,
6747,1,2,1,2,494.97,3,3,1,30.00,4,10,12,
6748,1,2,1,2,494.97,2,2,1,10.00,1,15,12,
6749,1,2,1,2,494.98,1,1,1,15.00,1,5,12,
6750,1,2,1,2,494.99,1,1,1,15.00,1,5,12,
6751,1,2,1,2,495.00,1,1,1,10.00,1,5,12,
6752,1,2,1,2,495.02,1,1,1,15.00,1,15,12,
6753,1,2,1,2,495.03,1,1,1,30.00,1,5,12,
6754,1,2,1,2,495.04,1,1,1,15.00,1,15,12,
6755,1,2,1,2,495.05,1,1,1,5.00,1,10,12,
6756,1,2,1,2,495.07,1,1,1,10.00,1,5,12,
6757,1,2,1,2,495.08,1,1,1,1.00,2,5,12,
6758,1,2,1,2,495.09,1,1,1,10.00,1,15,12,
6759,1,2,1,2,495.10,1,1,1,20.00,1,5,12,
6760,1,2,1,2,495.12,1,1,1,1.00,1,15,12,
6761,1,2,1,2,495.13,1,1,1,20.00,1,15,12,
6762,1,2,1,2,495.14,1,1,1,10.00,1,15,12,
6763,1,2,1,2,495.15,1,1,1,30.00,1,5,12,
6764,1,2,1,2,495.17,1,1,1,20.00,1,5,12,
6765,1,2,1,2,495.18,1,1,1,5.00,1,10,12,
6766,1,2,1,2,495.19,1,1,1,10.00,2,5,12,
6767,1,2,1,2,495.19,2,2,1,20.00,2,15,12,
6768,1,2,1,2,495.19,3,3,1,30.00,4,10,12,
6769,1,2,1,2,495.20,1,1,1,30.00,1,15,12,
6770,1,2,1,2,495.21,1,1,1,20.00,1,15,12,
6771,1,2,1,2,495.23,1,1,1,15.00,1,5,12,
6772,1,2,1,2,495.24,1,1,1,30.00,1,10,12,
6773,1,2,1,2,495.25,1,1,1,1.00,1,15,12,
6774,1,2,1,2,495.26,1,1,1,10.00,1,10,12,
6775,1,2,1,2,495.28,1,1,1,1.00,2,5,12,
6776,1,2,1,2,495.29,1,1,1,5.00,2,5,12,
6777,1,2,1,2,495.30,1,1,1,5.00,1,5,12,
6778,1,2,1,2,495.31,1,1,1,10.00,1,10,12,
6779,1,2,1,2,495.33,1,1,1,10.00,1,15,12,
6780,1,2,1,2,495.34,1,1,1,10.00,1,15,12,
6781,1,2,1,2,495.35,1,1,1,30.00,1,5,12,
6782,1,2,1,2,495.36,1,1,1,10.00,2,10,12,
6783,1,2,1,2,495.37,1,1,1,10.00,1,10,12,
6784,1,2,1,2,495.39,1,1,1,10.00,1,5,12,
6785,1,2,1,2,495.40,1,1,1,15.00,1,10,12,
6786,1,2,1,2,495.41,1,1,1,30.00,1,10,12,
6787,1,2,1,2,495.42,2,2,1,30.00,1,5,12,
6788,1,2,1,2,495.42,3,3,1,20.00,4,15,12,
6789,1,2,1,2,495.42,1,1,1,15.00,2,5,12,
6790,1,2,1,2,495.44,1,1,1,5.00,1,15,12,
6791,1,2,1,2,495.45,1,1,1,15.00,1,5,12,
6792,1,2,1,2,495.46,1,1,1,15.00,1,5,12,
6793,1,2,1,2,495.47,1,1,1,20.00,1,10,12,
6794,1,2,1,2,495.49,1,1,1,10.00,1,5,12,
6795,1,2,1,2,495.50,1,1,1,15.00,1,10,12,
6796,1,2,1,2,495.51,1,1,1,15.00,1,10,12,
6797,1,2,1,2,495.52,1,1,1,20.00,1,10,12,
6798,1,2,1,2,495.54,1,1,1,10.00,1,5,12,
6799,1,2,1,2,495.55,1,1,1,15.00,1,5,12,
6800,1,2,1,2,495.56,1,1,1,20.00,1,5,12,
6801,1,2,1,2,495.57,1,1,1,10.00,1,5,12,
6802,1,2,1,2,495.58,1,1,1,15.00,2,15,12,
6803,1,2,1,2,495.60,1,1,1,10.00,1,15,12,
6804,1,2,1,2,495.61,1,1,1,10.00,1,5,12,
6805,1,2,1,2,495.62,1,1,1,5.00,1,10,12,
6806,1,2,1,2,495.63,1,1,1,20.00,1,15,12,
6807,1,2,1,2,495.64,2,2,1,15.00,2,5,12,
6808,1,2,1,2,495.64,3,3,1,30.00,4,0,12,
6809,1,2,1,2,495.65,1,1,1,10.00,2,5,12,
6810,1,2,1,2,495.66,1,1,1,10.00,2,15,12,
6811,1,2,1,2,495.67,1,1,1,10.00,1,5,12,
6812,1,2,1,2,495.68,1,1,1,5.00,1,15,12,
6813,1,2,1,2,495.70,1,1,1,15.00,2,5,12,
6814,1,2,1,2,495.71,1,1,1,20.00,1,5,12,
6815,1,2,1,2,495.72,1,1,1,30.00,2,10,12,
6816,1,2,1,2,495.73,1,1,1,10.00,1,5,12,
6817,1,2,1,2,495.75,1,1,1,60.00,1,5,12,
6818,1,2,1,2,495.76,1,1,1,20.00,1,5,12,
6819,1,2,1,2,495.77,1,1,1,1.00,1,15,12,
6820,1,2,1,2,495.78,1,1,1,1.00,1,5,12,
6821,1,2,1,2,495.79,1,1,1,10.00,1,5,12,
6822,1,2,1,2,495.81,1,1,1,10.00,1,5,12,
6823,1,2,1,2,495.82,1,1,1,1.00,1,0,12,
6824,1,2,1,2,495.83,1,1,1,20.00,1,15,12,
6825,1,2,1,2,495.84,1,1,1,30.00,1,5,12,
6826,1,2,1,2,495.86,1,1,1,1.00,1,5,12,
6827,1,2,1,2,495.86,3,3,1,30.00,5,15,12,
6828,1,2,1,2,495.86,2,2,1,30.00,1,10,12,
6829,1,2,1,2,495.87,1,1,1,20.00,1,10,12,
6830,1,2,1,2,495.88,1,1,1,30.00,1,10,12,
6831,1,2,1,2,495.89,1,1,1,30.00,1,5,12,
6832,1,2,1,2,495.91,1,1,1,30.00,1,10,12,
6833,1,2,1,2,495.92,1,1,1,5.00,1,5,12,
6834,1,2,1,2,495.93,1,1,1,1.00,1,5,12,
6835,1,2,1,2,495.94,1,1,1,15.00,1,5,12,
6836,1,2,1,2,495.96,1,1,1,30.00,1,10,12,
6837,1,2,1,2,495.97,1,1,1,30.00,1,15,12,
6838,1,2,1,2,495.98,1,1,1,15.00,2,5,12,
6839,1,2,1,2,495.99,1,1,1,10.00,1,5,12,
6840,1,2,1,2,496.00,1,1,1,5.00,1,5,12,
6841,1,2,1,2,496.02,1,1,1,10.00,1,10,12,
6842,1,2,1,2,496.03,1,1,1,5.00,1,5,12,
6843,1,2,1,2,496.04,1,1,1,30.00,1,15,12,
6844,1,2,1,2,496.05,1,1,1,20.00,1,15,12,
6845,1,2,1,2,496.07,1,1,1,30.00,1,5,12,
6846,1,2,1,2,496.08,1,1,1,20.00,1,5,12,
6847,1,2,1,2,496.08,2,2,1,30.00,1,10,12,
6848,1,2,1,2,496.08,3,3,1,60.00,3,15,12,
6849,1,2,1,2,496.09,1,1,1,10.00,2,10,12,
6850,1,2,1,2,496.10,1,1,1,5.00,2,10,12,
6851,1,2,1,2,496.12,1,1,1,10.00,1,5,12,
6852,1,2,1,2,496.13,1,1,1,40.00,1,10,12,
6853,1,2,1,2,496.14,1,1,1,20.00,1,5,12,
6854,1,2,1,2,496.15,1,1,1,1.00,2,15,12,
6855,1,2,1,2,496.17,1,1,1,10.00,1,5,12,
6856,1,2,1,2,496.18,1,1,1,40.00,1,5,12,
6857,1,2,1,2,496.19,1,1,1,15.00,1,5,12,
6858,1,2,1,2,496.20,1,1,1,10.00,1,5,12,
6859,1,2,1,2,496.21,1,1,1,30.00,1,5,12,
6860,1,2,1,2,496.23,1,1,1,1.00,1,5,12,
6861,1,2,1,2,496.24,1,1,1,30.00,2,10,12,
6862,1,2,1,2,496.25,1,1,1,20.00,1,10,12,
6863,1,2,1,2,496.26,1,1,1,30.00,1,10,12,
6864,1,2,1,2,496.28,1,1,1,30.00,1,5,12,
6865,1,2,1,2,496.29,1,1,1,10.00,2,5,12,
6866,1,2,1,2,496.30,1,1,1,10.00,1,5,12,
6867,1,2,1,2,496.30,2,2,1,15.00,1,10,12,
6868,1,2,1,2,496.30,3,3,1,30.00,5,15,12,
6869,1,2,1,2,496.31,1,1,1,10.00,1,0,12,
6870,1,2,1,2,496.33,1,1,1,20.00,1,5,12,
6871,1,2,1,2,496.34,1,1,1,10.00,1,5,12,
