agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
4703,0,1,2,1,2,472.27,535.70,63.43,1,1,1,5.00,1,3,11.00,
4704,0,1,2,1,2,472.28,535.80,63.52,1,1,1,30.00,2,5,11.00,
4705,0,1,2,1,2,472.29,535.80,63.51,1,1,1,20.00,1,15,11.00,
4706,0,1,2,1,2,472.30,535.80,63.50,1,1,1,10.00,1,0,11.00,
4707,0,1,2,1,2,472.32,535.80,63.48,1,1,1,40.00,1,6,11.00,
4708,0,1,2,1,2,472.33,535.90,63.57,1,1,1,20.00,1,4,11.00,
4709,0,1,2,1,2,472.34,535.90,63.56,1,1,1,30.00,1,2,11.00,
4710,0,1,2,1,2,472.35,535.90,63.55,2,2,1,1.00,2,5,11.00,
4711,0,1,2,1,2,472.35,535.90,63.55,3,3,1,30.00,3,2,11.00,
4712,0,1,2,1,2,472.35,535.90,63.55,1,1,1,30.00,1,9,11.00,
4713,0,1,2,1,2,472.36,536.00,63.64,1,1,1,30.00,1,7,11.00,
4714,0,1,2,1,2,472.38,536.00,63.62,1,1,1,5.00,1,3,11.00,
4715,0,1,2,1,2,472.39,536.00,63.61,1,1,1,1.00,1,8,11.00,
4716,0,1,2,1,2,472.40,536.00,63.60,1,1,1,10.00,1,0,11.00,
4717,0,1,2,1,2,472.41,536.10,63.69,1,1,1,10.00,1,1,11.00,
4718,0,1,2,1,2,472.43,536.10,63.67,1,1,1,20.00,1,12,11.00,
4719,0,1,2,1,2,472.44,536.10,63.66,1,1,1,5.00,1,8,11.00,
4720,0,1,2,1,2,472.45,536.10,63.65,1,1,1,30.00,2,3,11.00,
4721,0,1,2,1,2,472.46,536.10,63.64,1,1,1,30.00,1,3,11.00,
4722,0,1,2,1,2,472.48,536.20,63.72,1,1,1,5.00,1,4,11.00,
4723,0,1,2,1,2,472.49,536.20,63.71,1,1,1,30.00,1,8,11.00,
4724,0,1,2,1,2,472.50,536.20,63.70,1,1,1,10.00,1,10,11.00,
4725,0,1,2,1,2,472.51,536.20,63.69,1,1,1,5.00,2,5,11.00,
4726,0,1,2,1,2,472.53,536.30,63.77,1,1,1,20.00,1,10,11.00,
4727,0,1,2,1,2,472.54,536.30,63.76,1,1,1,10.00,1,4,11.00,
4728,0,1,2,1,2,472.55,536.30,63.75,1,1,1,30.00,1,5,11.00,
4729,0,1,2,1,2,472.56,536.30,63.74,1,1,1,15.00,2,5,11.00,
4730,0,1,2,1,2,472.57,536.30,63.73,2,2,1,15.00,1,6,11.00,
4731,0,1,2,1,2,472.57,536.40,63.83,3,3,1,30.00,4,25,11.00,
4732,0,1,2,1,2,472.57,536.40,63.83,1,1,1,20.00,1,2,11.00,
4733,0,1,2,1,2,472.59,536.40,63.81,1,1,1,1.00,2,14,11.00,
4734,0,1,2,1,2,472.60,536.40,63.80,1,1,1,10.00,1,3,11.00,
4735,0,1,2,1,2,472.61,536.50,63.89,1,1,1,20.00,1,1,11.00,
4736,0,1,2,1,2,472.62,536.50,63.88,1,1,1,30.00,1,3,11.00,
4737,0,1,2,1,2,472.64,536.50,63.86,1,1,1,1.00,1,15,11.00,
4738,0,1,2,1,2,472.65,536.50,63.85,1,1,1,5.00,1,1,11.00,
4739,0,1,2,1,2,472.66,536.50,63.84,1,1,1,5.00,1,10,11.00,
4740,0,1,2,1,2,472.67,536.60,63.93,1,1,1,10.00,2,7,11.00,
4741,0,1,2,1,2,472.69,536.60,63.91,1,1,1,10.00,1,7,11.00,
4742,0,1,2,1,2,472.70,536.60,63.90,1,1,1,5.00,1,8,11.00,
4743,0,1,2,1,2,472.71,536.60,63.89,1,1,1,10.00,1,5,11.00,
4744,0,1,2,1,2,472.72,536.70,63.98,1,1,1,10.00,1,4,11.00,
4745,0,1,2,1,2,472.74,536.70,63.96,1,1,1,15.00,2,15,11.00,
4746,0,1,2,1,2,472.75,536.70,63.95,1,1,1,5.00,1,0,11.00,
4747,0,1,2,1,2,472.76,536.70,63.94,1,1,1,5.00,1,2,11.00,
4748,0,1,2,1,2,472.77,536.70,63.93,1,1,1,5.00,1,0,11.00,
4749,0,1,2,1,2,472.78,536.80,64.02,1,1,1,15.00,2,10,11.00,
4750,0,1,2,1,2,472.79,536.80,64.01,2,2,1,15.00,2,8,11.00,
4751,0,1,2,1,2,472.79,536.80,64.01,3,3,1,20.00,1,3,11.00,
4752,0,1,2,1,2,472.80,536.80,64.00,1,1,1,30.00,1,10,11.00,
4753,0,1,2,1,2,472.81,536.90,64.09,1,1,1,15.00,1,10,11.00,
4754,0,1,2,1,2,472.82,536.90,64.08,1,1,1,15.00,2,3,11.00,
4755,0,1,2,1,2,472.83,536.90,64.07,1,1,1,40.00,1,4,11.00,
4756,0,1,2,1,2,472.85,536.90,64.05,1,1,1,10.00,2,8,11.00,
4757,0,1,2,1,2,472.86,536.90,64.04,1,1,1,10.00,2,12,11.00,
4758,0,1,2,1,2,472.87,537.00,64.13,1,1,1,15.00,1,3,11.00,
4759,0,1,2,1,2,472.88,537.00,64.12,1,1,1,10.00,2,3,11.00,
4760,0,1,2,1,2,472.90,537.00,64.10,1,1,1,30.00,1,6,11.00,
4761,0,1,2,1,2,472.91,537.00,64.09,1,1,1,30.00,2,13,11.00,
4762,0,1,2,1,2,472.92,537.10,64.18,1,1,1,10.00,2,16,11.00,
4763,0,1,2,1,2,472.93,537.10,64.17,1,1,1,15.00,1,6,11.00,
4764,0,1,2,1,2,472.95,537.10,64.15,1,1,1,20.00,1,2,11.00,
4765,0,1,2,1,2,472.96,537.10,64.14,1,1,1,20.00,1,0,11.00,
4766,0,1,2,1,2,472.97,537.10,64.13,1,1,1,10.00,1,13,11.00,
4767,0,1,2,1,2,472.98,537.20,64.22,1,1,1,20.00,1,9,11.00,
4768,0,1,2,1,2,472.99,537.20,64.21,1,1,1,10.00,1,9,11.00,
4769,0,1,2,1,2,473.01,537.20,64.19,1,1,1,15.00,2,14,11.00,
4770,0,1,2,1,2,473.01,537.20,64.19,3,3,1,30.00,4,2,11.00,
4771,0,1,2,1,2,473.01,537.30,64.29,2,2,1,5.00,1,5,11.00,
4772,0,1,2,1,2,473.02,537.30,64.28,1,1,1,30.00,1,2,11.00,
4773,0,1,2,1,2,473.03,537.30,64.27,1,1,1,30.00,1,15,11.00,
4774,0,1,2,1,2,473.04,537.30,64.26,1,1,1,20.00,1,11,11.00,
4775,0,1,2,1,2,473.06,537.30,64.24,1,1,1,5.00,1,2,11.00,
4776,0,1,2,1,2,473.07,537.40,64.33,1,1,1,15.00,1,30,11.00,
4777,0,1,2,1,2,473.08,537.40,64.32,1,1,1,10.00,2,6,11.00,
4778,0,1,2,1,2,473.09,537.40,64.31,1,1,1,10.00,1,1,11.00,
4779,0,1,2,1,2,473.11,537.40,64.29,1,1,1,10.00,1,30,11.00,
4780,0,1,2,1,2,473.12,537.50,64.38,1,1,1,5.00,1,9,11.00,
4781,0,1,2,1,2,473.13,537.50,64.37,1,1,1,30.00,1,14,11.00,
4782,0,1,2,1,2,473.14,537.50,64.36,1,1,1,10.00,2,10,11.00,
4783,0,1,2,1,2,473.16,537.50,64.34,1,1,1,15.00,2,16,11.00,
4784,0,1,2,1,2,473.17,537.50,64.33,1,1,1,10.00,2,12,11.00,
4785,0,1,2,1,2,473.18,537.60,64.42,1,1,1,20.00,2,10,11.00,
4786,0,1,2,1,2,473.19,537.60,64.41,1,1,1,20.00,1,15,11.00,
4787,0,1,2,1,2,473.20,537.60,64.40,1,1,1,30.00,1,3,11.00,
4788,0,1,2,1,2,473.22,537.60,64.38,1,1,1,20.00,1,2,11.00,
4789,0,1,2,1,2,473.23,537.70,64.47,1,1,1,10.00,1,0,11.00,
4790,0,1,2,1,2,473.23,537.70,64.47,2,2,1,1.00,1,3,11.00,
4791,0,1,2,1,2,473.23,537.70,64.47,3,3,1,20.00,1,13,11.00,
4792,0,1,2,1,2,473.24,537.70,64.46,1,1,1,5.00,1,6,11.00,
4793,0,1,2,1,2,473.25,537.70,64.45,1,1,1,15.00,1,8,11.00,
4794,0,1,2,1,2,473.27,537.80,64.53,1,1,1,30.00,1,0,11.00,
4795,0,1,2,1,2,473.28,537.80,64.52,1,1,1,30.00,1,12,11.00,
4796,0,1,2,1,2,473.29,537.80,64.51,1,1,1,10.00,1,4,11.00,
4797,0,1,2,1,2,473.30,537.80,64.50,1,1,1,10.00,1,0,11.00,
4798,0,1,2,1,2,473.32,537.90,64.58,1,1,1,30.00,2,8,11.00,
4799,0,1,2,1,2,473.33,537.90,64.57,1,1,1,20.00,1,8,11.00,
4800,0,1,2,1,2,473.34,537.90,64.56,1,1,1,20.00,1,7,11.00,
4801,0,1,2,1,2,473.35,537.90,64.55,1,1,1,30.00,2,8,11.00,
4802,0,1,2,1,2,473.36,537.90,64.54,1,1,1,30.00,1,2,11.00,
4803,0,1,2,1,2,473.38,538.00,64.62,1,1,1,10.00,1,9,11.00,
4804,0,1,2,1,2,473.39,538.00,64.61,1,1,1,5.00,1,17,11.00,
4805,0,1,2,1,2,473.40,538.00,64.60,1,1,1,10.00,1,4,11.00,
4806,0,1,2,1,2,473.41,538.00,64.59,1,1,1,15.00,2,0,11.00,
4807,0,1,2,1,2,473.43,538.10,64.67,1,1,1,10.00,1,2,11.00,
4808,0,1,2,1,2,473.44,538.10,64.66,1,1,1,10.00,2,0,11.00,
4809,0,1,2,1,2,473.45,538.10,64.65,1,1,1,60.00,1,23,11.00,
4810,0,1,2,1,2,473.46,538.10,64.64,2,2,1,10.00,1,7,11.00,
4811,0,1,2,1,2,473.46,538.10,64.64,3,3,1,20.00,1,11,11.00,
4812,0,1,2,1,2,473.46,538.20,64.74,1,1,1,10.00,2,11,11.00,
4813,0,1,2,1,2,473.48,538.20,64.72,1,1,1,15.00,1,8,11.00,
4814,0,1,2,1,2,473.49,538.20,64.71,1,1,1,20.00,1,6,11.00,
4815,0,1,2,1,2,473.50,538.20,64.70,1,1,1,30.00,1,21,11.00,
4816,0,1,2,1,2,473.51,538.30,64.79,1,1,1,20.00,2,12,11.00,
4817,0,1,2,1,2,473.53,538.30,64.77,1,1,1,10.00,1,5,11.00,
4818,0,1,2,1,2,473.54,538.30,64.76,1,1,1,20.00,1,3,11.00,
4819,0,1,2,1,2,473.55,538.30,64.75,1,1,1,10.00,1,3,11.00,
4820,0,1,2,1,2,473.56,538.30,64.74,1,1,1,15.00,1,13,11.00,
4821,0,1,2,1,2,473.57,538.40,64.83,1,1,1,5.00,1,12,11.00,
4822,0,1,2,1,2,473.59,538.40,64.81,1,1,1,60.00,1,19,11.00,
4823,0,1,2,1,2,473.60,538.40,64.80,1,1,1,15.00,1,7,11.00,
4824,0,1,2,1,2,473.61,538.40,64.79,1,1,1,5.00,1,7,11.00,
4825,0,1,2,1,2,473.62,538.50,64.88,1,1,1,10.00,1,0,11.00,
4826,0,1,2,1,2,473.64,538.50,64.86,1,1,1,5.00,2,2,11.00,
4827,0,1,2,1,2,473.65,538.50,64.85,1,1,1,10.00,1,10,11.00,
4828,0,1,2,1,2,473.66,538.50,64.84,1,1,1,30.00,1,4,11.00,
4829,0,1,2,1,2,473.67,538.50,64.83,1,1,1,30.00,1,1,11.00,
4830,0,1,2,1,2,473.68,538.60,64.92,2,2,1,5.00,1,3,11.00,
4831,0,1,2,1,2,473.68,538.60,64.92,3,3,1,20.00,1,8,11.00,
4832,0,1,2,1,2,473.69,538.60,64.91,1,1,1,10.00,1,3,11.00,
4833,0,1,2,1,2,473.70,538.60,64.90,1,1,1,10.00,1,8,11.00,
4834,0,1,2,1,2,473.71,538.70,64.99,1,1,1,1.00,1,16,11.00,
4835,0,1,2,1,2,473.72,538.70,64.98,1,1,1,30.00,1,10,11.00,
4836,0,1,2,1,2,473.74,538.70,64.96,1,1,1,10.00,1,6,11.00,
4837,0,1,2,1,2,473.75,538.70,64.95,1,1,1,10.00,1,0,11.00,
4838,0,1,2,1,2,473.76,538.70,64.94,1,1,1,20.00,1,3,11.00,
4839,0,1,2,1,2,473.77,538.80,65.03,1,1,1,30.00,1,15,11.00,
4840,0,1,2,1,2,473.78,538.80,65.02,1,1,1,20.00,2,9,11.00,
4841,0,1,2,1,2,473.80,538.80,65.00,1,1,1,10.00,1,0,11.00,
4842,0,1,2,1,2,473.81,538.80,64.99,1,1,1,5.00,2,4,11.00,
4843,0,1,2,1,2,473.82,538.90,65.08,1,1,1,20.00,1,10,11.00,
4844,0,1,2,1,2,473.83,538.90,65.07,1,1,1,10.00,2,4,11.00,
4845,0,1,2,1,2,473.85,538.90,65.05,1,1,1,30.00,1,9,11.00,
4846,0,1,2,1,2,473.86,538.90,65.04,1,1,1,30.00,1,3,11.00,
4847,0,1,2,1,2,473.87,538.90,65.03,1,1,1,15.00,1,2,11.00,
4848,0,1,2,1,2,473.88,539.00,65.12,1,1,1,10.00,2,11,11.00,
4849,0,1,2,1,2,473.90,539.00,65.10,1,1,1,10.00,1,2,11.00,
4850,0,1,2,1,2,473.90,539.00,65.10,3,3,1,20.00,1,7,11.00,
4851,0,1,2,1,2,473.90,539.00,65.10,2,2,1,20.00,1,11,11.00,
4852,0,1,2,1,2,473.91,539.10,65.19,1,1,1,15.00,2,3,11.00,
4853,0,1,2,1,2,473.92,539.10,65.18,1,1,1,10.00,1,4,11.00,
4854,0,1,2,1,2,473.93,539.10,65.17,1,1,1,30.00,1,8,11.00,
4855,0,1,2,1,2,473.95,539.10,65.15,1,1,1,5.00,1,3,11.00,
4856,0,1,2,1,2,473.96,539.10,65.14,1,1,1,10.00,1,5,11.00,
4857,0,1,2,1,2,473.97,539.20,65.23,1,1,1,30.00,1,0,11.00,
4858,0,1,2,1,2,473.98,539.20,65.22,1,1,1,10.00,1,11,11.00,
4859,0,1,2,1,2,473.99,539.20,65.21,1,1,1,10.00,1,6,11.00,
4860,0,1,2,1,2,474.01,539.20,65.19,1,1,1,20.00,2,6,11.00,
4861,0,1,2,1,2,474.02,539.30,65.28,1,1,1,20.00,1,12,11.00,
4862,0,1,2,1,2,474.03,539.30,65.27,1,1,1,15.00,2,7,11.00,
4863,0,1,2,1,2,474.04,539.30,65.26,1,1,1,20.00,1,4,11.00,
4864,0,1,2,1,2,474.06,539.30,65.24,1,1,1,30.00,1,15,11.00,
4865,0,1,2,1,2,474.07,539.30,65.23,1,1,1,40.00,1,5,11.00,
4866,0,1,2,1,2,474.08,539.40,65.32,1,1,1,30.00,1,4,11.00,
4867,0,1,2,1,2,474.09,539.40,65.31,1,1,1,30.00,2,11,11.00,
4868,0,1,2,1,2,474.11,539.40,65.29,1,1,1,60.00,1,0,11.00,
4869,0,1,2,1,2,474.12,539.40,65.28,1,1,1,20.00,1,15,11.00,
4870,0,1,2,1,2,474.12,539.50,65.38,2,2,1,5.00,1,6,11.00,
4871,0,1,2,1,2,474.12,539.50,65.38,3,3,1,20.00,1,2,11.00,
4872,0,1,2,1,2,474.13,539.50,65.37,1,1,1,5.00,1,0,11.00,
4873,0,1,2,1,2,474.14,539.50,65.36,1,1,1,10.00,1,6,11.00,
4874,0,1,2,1,2,474.15,539.50,65.35,1,1,1,10.00,1,25,11.00,
4875,0,1,2,1,2,474.17,539.60,65.43,1,1,1,30.00,1,6,11.00,
4876,0,1,2,1,2,474.18,539.60,65.42,1,1,1,5.00,1,5,11.00,
4877,0,1,2,1,2,474.19,539.60,65.41,1,1,1,10.00,2,10,11.00,
4878,0,1,2,1,2,474.20,539.60,65.40,1,1,1,30.00,1,5,11.00,
4879,0,1,2,1,2,474.22,539.70,65.48,1,1,1,30.00,2,4,11.00,
4880,0,1,2,1,2,474.23,539.70,65.47,1,1,1,20.00,2,2,11.00,
4881,0,1,2,1,2,474.24,539.70,65.46,1,1,1,20.00,2,1,11.00,
4882,0,1,2,1,2,474.25,539.70,65.45,1,1,1,10.00,2,8,11.00,
4883,0,1,2,1,2,474.27,539.70,65.43,1,1,1,15.00,1,0,11.00,
4884,0,1,2,1,2,474.28,539.80,65.52,1,1,1,10.00,1,2,11.00,
4885,0,1,2,1,2,474.29,539.80,65.51,1,1,1,15.00,2,11,11.00,
4886,0,1,2,1,2,474.30,539.80,65.50,1,1,1,20.00,1,4,11.00,
4887,0,1,2,1,2,474.32,539.80,65.48,1,1,1,1.00,1,0,11.00,
4888,0,1,2,1,2,474.33,539.90,65.57,1,1,1,15.00,1,3,11.00,
4889,0,1,2,1,2,474.34,539.90,65.56,1,1,1,1.00,1,6,11.00,
4890,0,1,2,1,2,474.34,539.90,65.56,2,2,1,1.00,2,3,11.00,
4891,0,1,2,1,2,474.34,539.90,65.56,3,3,1,40.00,3,5,11.00,
4892,0,1,2,1,2,474.35,539.90,65.55,1,1,1,1.00,1,8,11.00,
4893,0,1,2,1,2,474.36,540.00,65.64,1,1,1,10.00,1,9,11.00,
4894,0,1,2,1,2,474.38,540.00,65.62,1,1,1,15.00,2,12,11.00,
4895,0,1,2,1,2,474.39,540.00,65.61,1,1,1,10.00,1,1,11.00,
4896,0,1,2,1,2,474.40,540.00,65.60,1,1,1,5.00,1,11,11.00,
4897,0,1,2,1,2,474.41,540.10,65.69,1,1,1,10.00,1,11,11.00,
4898,0,1,2,1,2,474.43,540.10,65.67,1,1,1,20.00,1,0,11.00,
4899,0,1,2,1,2,474.44,540.10,65.66,1,1,1,20.00,1,10,11.00,
4900,0,1,2,1,2,474.45,540.10,65.65,1,1,1,20.00,1,21,11.00,
4901,0,1,2,1,2,474.46,540.10,65.64,1,1,1,30.00,1,11,11.00,
4902,0,1,2,1,2,474.48,540.20,65.72,1,1,1,10.00,1,8,11.00,
4903,0,1,2,1,2,474.49,540.20,65.71,1,1,1,10.00,1,3,11.00,
4904,0,1,2,1,2,474.50,540.20,65.70,1,1,1,10.00,1,21,11.00,
4905,0,1,2,1,2,474.51,540.20,65.69,1,1,1,10.00,1,7,11.00,
4906,0,1,2,1,2,474.53,540.30,65.77,1,1,1,30.00,1,8,11.00,
4907,0,1,2,1,2,474.54,540.30,65.76,1,1,1,15.00,1,4,11.00,
4908,0,1,2,1,2,474.55,540.30,65.75,1,1,1,30.00,1,4,11.00,
4909,0,1,2,1,2,474.56,540.30,65.74,1,1,1,20.00,2,3,11.00,
4910,0,1,2,1,2,474.57,540.30,65.73,2,2,1,15.00,1,14,11.00,
4911,0,1,2,1,2,474.57,540.40,65.83,3,3,1,20.00,3,8,11.00,
4912,0,1,2,1,2,474.57,540.40,65.83,1,1,1,5.00,1,7,11.00,
4913,0,1,2,1,2,474.59,540.40,65.81,1,1,1,20.00,1,1,11.00,
4914,0,1,2,1,2,474.60,540.40,65.80,1,1,1,40.00,1,17,11.00,
4915,0,1,2,1,2,474.61,540.50,65.89,1,1,1,30.00,1,5,11.00,
4916,0,1,2,1,2,474.62,540.50,65.88,1,1,1,10.00,1,2,11.00,
4917,0,1,2,1,2,474.64,540.50,65.86,1,1,1,20.00,2,16,11.00,
4918,0,1,2,1,2,474.65,540.50,65.85,1,1,1,20.00,2,7,11.00,
4919,0,1,2,1,2,474.66,540.50,65.84,1,1,1,10.00,2,4,11.00,
4920,0,1,2,1,2,474.67,540.60,65.93,1,1,1,20.00,1,1,11.00,
4921,0,1,2,1,2,474.69,540.60,65.91,1,1,1,10.00,1,14,11.00,
4922,0,1,2,1,2,474.70,540.60,65.90,1,1,1,10.00,1,0,11.00,
4923,0,1,2,1,2,474.71,540.60,65.89,1,1,1,10.00,1,5,11.00,
4924,0,1,2,1,2,474.72,540.70,65.98,1,1,1,40.00,1,3,11.00,
4925,0,1,2,1,2,474.74,540.70,65.96,1,1,1,10.00,1,14,11.00,
4926,0,1,2,1,2,474.75,540.70,65.95,1,1,1,10.00,1,7,11.00,
4927,0,1,2,1,2,474.76,540.70,65.94,1,1,1,20.00,1,8,11.00,
4928,0,1,2,1,2,474.77,540.70,65.93,1,1,1,10.00,2,9,11.00,
4929,0,1,2,1,2,474.78,540.80,66.02,1,1,1,15.00,1,4,11.00,
4930,0,1,2,1,2,474.79,540.80,66.01,2,2,1,30.00,2,6,11.00,
4931,0,1,2,1,2,474.79,540.80,66.01,3,3,1,20.00,3,28,11.00,
4932,0,1,2,1,2,474.80,540.80,66.00,1,1,1,10.00,1,4,11.00,
4933,0,1,2,1,2,474.81,540.90,66.09,1,1,1,10.00,1,9,11.00,
4934,0,1,2,1,2,474.82,540.90,66.08,1,1,1,30.00,1,2,11.00,
4935,0,1,2,1,2,474.83,540.90,66.07,1,1,1,10.00,1,20,11.00,
4936,0,1,2,1,2,474.85,540.90,66.05,1,1,1,30.00,1,3,11.00,
4937,0,1,2,1,2,474.86,540.90,66.04,1,1,1,20.00,2,22,11.00,
4938,0,1,2,1,2,474.87,541.00,66.13,1,1,1,15.00,1,3,11.00,
4939,0,1,2,1,2,474.88,541.00,66.12,1,1,1,10.00,1,5,11.00,
4940,0,1,2,1,2,474.90,541.00,66.10,1,1,1,10.00,1,8,11.00,
4941,0,1,2,1,2,474.91,541.00,66.09,1,1,1,20.00,1,2,11.00,
4942,0,1,2,1,2,474.92,541.10,66.18,1,1,1,10.00,1,27,11.00,
4943,0,1,2,1,2,474.93,541.10,66.17,1,1,1,20.00,1,11,11.00,
4944,0,1,2,1,2,474.94,541.10,66.15,1,1,1,15.00,2,13,11.00,
4945,0,1,2,1,2,474.96,541.10,66.14,1,1,1,1.00,2,3,11.00,
4946,0,1,2,1,2,474.97,541.10,66.13,1,1,1,30.00,1,8,11.00,
4947,0,1,2,1,2,474.98,541.20,66.22,1,1,1,30.00,1,12,11.00,
4948,0,1,2,1,2,474.99,541.20,66.21,1,1,1,30.00,1,15,11.00,
4949,0,1,2,1,2,475.01,541.20,66.19,1,1,1,15.00,1,8,11.00,
4950,0,1,2,1,2,475.01,541.20,66.19,3,3,1,30.00,3,5,11.00,
4951,0,1,2,1,2,475.01,541.30,66.29,2,2,1,20.00,2,4,11.00,
4952,0,1,2,1,2,475.02,541.30,66.28,1,1,1,10.00,2,26,11.00,
4953,0,1,2,1,2,475.03,541.30,66.27,1,1,1,30.00,2,0,11.00,
4954,0,1,2,1,2,475.04,541.30,66.26,1,1,1,15.00,1,10,11.00,
4955,0,1,2,1,2,475.06,541.30,66.24,1,1,1,20.00,1,16,11.00,
4956,0,1,2,1,2,475.07,541.40,66.33,1,1,1,20.00,1,9,11.00,
4957,0,1,2,1,2,475.08,541.40,66.32,1,1,1,5.00,1,10,11.00,
4958,0,1,2,1,2,475.09,541.40,66.31,1,1,1,1.00,1,7,11.00,
4959,0,1,2,1,2,475.11,541.40,66.29,1,1,1,10.00,2,12,11.00,
4960,0,1,2,1,2,475.12,541.50,66.38,1,1,1,15.00,1,2,11.00,
4961,0,1,2,1,2,475.13,541.50,66.37,1,1,1,10.00,1,12,11.00,
4962,0,1,2,1,2,475.14,541.50,66.36,1,1,1,30.00,1,15,11.00,
4963,0,1,2,1,2,475.15,541.50,66.35,1,1,1,5.00,1,2,11.00,
4964,0,1,2,1,2,475.17,541.50,66.33,1,1,1,10.00,1,6,11.00,
4965,0,1,2,1,2,475.18,541.60,66.42,1,1,1,10.00,1,9,11.00,
4966,0,1,2,1,2,475.19,541.60,66.41,1,1,1,10.00,1,21,11.00,
4967,0,1,2,1,2,475.20,541.60,66.40,1,1,1,10.00,1,12,11.00,
4968,0,1,2,1,2,475.22,541.60,66.38,1,1,1,10.00,1,10,11.00,
4969,0,1,2,1,2,475.23,541.70,66.47,1,1,1,1.00,1,4,11.00,
4970,0,1,2,1,2,475.23,541.70,66.47,2,2,1,5.00,1,10,11.00,
4971,0,1,2,1,2,475.23,541.70,66.47,3,3,1,20.00,4,10,11.00,
4972,0,1,2,1,2,475.24,541.70,66.46,1,1,1,10.00,1,11,11.00,
4973,0,1,2,1,2,475.25,541.70,66.45,1,1,1,1.00,1,3,11.00,
4974,0,1,2,1,2,475.27,541.80,66.53,1,1,1,5.00,1,13,11.00,
4975,0,1,2,1,2,475.28,541.80,66.52,1,1,1,30.00,1,10,11.00,
4976,0,1,2,1,2,475.29,541.80,66.51,1,1,1,10.00,1,3,11.00,
4977,0,1,2,1,2,475.30,541.80,66.50,1,1,1,30.00,1,10,11.00,
4978,0,1,2,1,2,475.32,541.90,66.58,1,1,1,15.00,1,13,11.00,
4979,0,1,2,1,2,475.33,541.90,66.57,1,1,1,30.00,2,4,11.00,
4980,0,1,2,1,2,475.34,541.90,66.56,1,1,1,30.00,1,9,11.00,
4981,0,1,2,1,2,475.35,541.90,66.55,1,1,1,20.00,1,14,11.00,
4982,0,1,2,1,2,475.36,541.90,66.54,1,1,1,5.00,1,3,11.00,
4983,0,1,2,1,2,475.38,542.00,66.62,1,1,1,30.00,1,10,11.00,
4984,0,1,2,1,2,475.39,542.00,66.61,1,1,1,5.00,1,6,11.00,
4985,0,1,2,1,2,475.40,542.00,66.60,1,1,1,10.00,1,6,11.00,
4986,0,1,2,1,2,475.41,542.00,66.59,1,1,1,20.00,1,10,11.00,
4987,0,1,2,1,2,475.43,542.10,66.67,1,1,1,5.00,1,0,11.00,
4988,0,1,2,1,2,475.44,542.10,66.66,1,1,1,10.00,1,3,11.00,
4989,0,1,2,1,2,475.45,542.10,66.65,1,1,1,5.00,2,5,11.00,
4990,0,1,2,1,2,475.45,542.10,66.65,2,2,1,30.00,1,8,11.00,
4991,0,1,2,1,2,475.45,542.10,66.65,3,3,1,20.00,4,5,11.00,
4992,0,1,2,1,2,475.46,542.20,66.74,1,1,1,15.00,1,0,11.00,
4993,0,1,2,1,2,475.48,542.20,66.72,1,1,1,5.00,1,0,11.00,
4994,0,1,2,1,2,475.49,542.20,66.71,1,1,1,5.00,1,12,11.00,
4995,0,1,2,1,2,475.50,542.20,66.70,1,1,1,20.00,1,13,11.00,
4996,0,1,2,1,2,475.51,542.30,66.79,1,1,1,1.00,1,7,11.00,
4997,0,1,2,1,2,475.53,542.30,66.77,1,1,1,30.00,2,5,11.00,
4998,0,1,2,1,2,475.54,542.30,66.76,1,1,1,10.00,1,11,11.00,
4999,0,1,2,1,2,475.55,542.30,66.75,1,1,1,10.00,1,6,11.00,
5000,0,1,2,1,2,475.56,542.30,66.74,1,1,1,15.00,1,2,11.00,
5001,0,1,2,1,2,475.57,542.40,66.83,1,1,1,30.00,1,4,11.00,
5002,0,1,2,1,2,475.59,542.40,66.81,1,1,1,10.00,1,0,11.00,
5003,0,1,2,1,2,475.60,542.40,66.80,1,1,1,60.00,2,7,11.00,
5004,0,1,2,1,2,475.61,542.40,66.79,1,1,1,30.00,1,12,11.00,
5005,0,1,2,1,2,475.62,542.50,66.88,1,1,1,20.00,1,0,11.00,
5006,0,1,2,1,2,475.64,542.50,66.86,1,1,1,1.00,1,2,11.00,
5007,0,1,2,1,2,475.65,542.50,66.85,1,1,1,1.00,2,5,11.00,
5008,0,1,2,1,2,475.66,542.50,66.84,1,1,1,20.00,1,4,11.00,
5009,0,1,2,1,2,475.67,542.50,66.83,1,1,1,30.00,1,2,11.00,
5010,0,1,2,1,2,475.67,542.60,66.93,2,2,1,30.00,2,0,11.00,
5011,0,1,2,1,2,475.67,542.60,66.93,3,3,1,30.00,1,9,11.00,
5012,0,1,2,1,2,475.69,542.60,66.91,1,1,1,5.00,1,8,11.00,
5013,0,1,2,1,2,475.70,542.60,66.90,1,1,1,30.00,1,7,11.00,
5014,0,1,2,1,2,475.71,542.70,66.99,1,1,1,30.00,1,12,11.00,
5015,0,1,2,1,2,475.72,542.70,66.98,1,1,1,5.00,1,0,11.00,
5016,0,1,2,1,2,475.74,542.70,66.96,1,1,1,10.00,1,4,11.00,
5017,0,1,2,1,2,475.75,542.70,66.95,1,1,1,15.00,1,6,11.00,
